LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,MEAN_INTENSITY_CH3,MEDIAN_INTENSITY_CH3,MIN_INTENSITY_CH3,MAX_INTENSITY_CH3,TOTAL_INTENSITY_CH3,STD_INTENSITY_CH3,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,CONTRAST_CH3,SNR_CH3
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Mean intensity ch3,Median intensity ch3,Min intensity ch3,Max intensity ch3,Sum intensity ch3,Std intensity ch3,Probability stuck,Probability diffusive,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2,Contrast ch3,Signal/Noise ratio ch3
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Mean ch3,Median ch3,Min ch3,Max ch3,Sum ch3,Std ch3,P stuck,P diffusive,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2,Ctrst ch3,SNR ch3
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,,,
ID271194,271194,1,3.201282501220703,25.147630908677876,9.377386335224477,0.0,21.011745929718018,7,0.25,1,,54.90163934426229,55.0,34.0,79.0,3349.0,11.638592294650282,23.442622950819672,22.0,11.0,45.0,1430.0,7.873001524543511,4.573770491803279,5.0,2.0,8.0,279.0,1.1468655311099416,,,0.036730860219403715,0.33425655005432553,0.3108708843222071,1.4122643415975609,0.006239818030922489,0.04946093131155993
ID270938,270938,1,2.419769048690796,25.102781375075484,9.548926186111153,0.0,24.013423919677734,8,0.25,1,,62.90163934426229,65.0,36.0,81.0,3837.0,11.4188512528374,19.18032786885246,18.0,9.0,40.0,1170.0,6.900502872306507,3.639344262295082,4.0,1.0,7.0,222.0,1.2115112722717565,,,0.0659914823221879,0.6820303380947127,0.25474902886739276,1.1286543254062518,-0.08920953868388543,-0.5884620979553933
ID271434,271434,1,2.6449060440063477,25.335378667116693,9.431407782245836,0.0,27.01510190963745,9,0.25,1,,43.68852459016394,42.0,26.0,74.0,2665.0,10.153063550158242,21.459016393442624,21.0,14.0,33.0,1309.0,5.593370392681569,3.7868852459016393,4.0,1.0,7.0,231.0,1.3554181900599374,,,-0.03208798374706838,-0.285303314438349,0.2807471543924507,1.6819697909002487,-0.08164579121536912,-0.4967780658129264
ID272814,272814,1,2.077462673187256,25.121277376127388,8.707347835203233,0.0,30.016779899597168,10,0.25,1,,33.36065573770492,34.0,15.0,48.0,2035.0,7.334922828235812,19.9672131147541,19.0,12.0,35.0,1218.0,5.394340284392999,4.131147540983607,4.0,1.0,6.0,252.0,1.2579799923695876,,,-0.025519706045200617,-0.23821638600250797,0.23409583516834623,1.4042806461663633,-0.02606557017062299,-0.17577798345790818
ID271651,271651,3,0.8382949829101562,24.072442398850885,4.986209912352329,0.0,0.0,0,0.25,1,,34.26229508196721,32.0,24.0,48.0,2090.0,6.4184672088805925,13.573770491803279,13.0,8.0,20.0,828.0,2.686131148408076,4.360655737704918,5.0,1.0,7.0,266.0,1.3420480230509122,,,-0.047906229738176855,-0.5371893442081473,0.1210665394778849,1.0914303417371478,0.00423651554640321,0.02741489179920766
ID272546,272546,3,1.0852760076522827,23.987143953679414,5.109841653193503,0.0,3.001677989959717,1,0.25,1,,35.59016393442623,36.0,27.0,45.0,2171.0,5.074041943002074,14.59016393442623,14.0,9.0,22.0,890.0,2.95170599925042,4.213114754098361,4.0,1.0,7.0,257.0,1.4389203602975,,,-0.02126046373425953,-0.3047274183592163,0.14054792026940932,1.2182262574664298,0.003049152335650691,0.01780137025308667
ID273153,273153,3,2.1711385250091553,23.60122793901231,5.470081315835262,0.0,6.003355979919434,2,0.25,1,,35.40983606557377,35.0,27.0,46.0,2160.0,4.762272038919825,18.065573770491802,16.0,10.0,31.0,1102.0,5.878970580124314,4.442622950819672,5.0,1.0,6.0,271.0,1.2977492074605481,,,-0.03356318917029455,-0.5164514114574327,0.2192564466851905,1.1051921188849687,0.008969368759519395,0.060864292368069006
ID271051,271051,3,1.6592944860458374,23.922044037535137,5.188664714764895,0.0,9.00503396987915,3,0.25,1,,34.032786885245905,35.0,22.0,44.0,2076.0,4.809598781307902,17.934426229508198,18.0,11.0,25.0,1094.0,3.669100037061843,4.852459016393443,5.0,1.0,8.0,296.0,1.3271029296148622,,,-0.04345572354211658,-0.6429253780526807,0.1916879419455663,1.5724982813103447,0.0872246512161781,0.5866880124028976
ID272160,272160,3,1.296653389930725,23.806120487630402,5.985771817065059,0.0,12.006711959838867,4,0.25,1,,36.08196721311475,35.0,25.0,51.0,2201.0,5.762797590196429,18.278688524590162,18.0,12.0,24.0,1115.0,3.210042302633947,4.065573770491803,4.0,1.0,7.0,248.0,1.5797558087567027,,,-0.029463641465565665,-0.38015564928731926,0.14914124763572267,1.4780483146923495,-0.04755878020839016,-0.25701259419242073
ID273164,273164,4,1.2488682270050049,29.578676625631747,10.17579546460019,0.0,6.003355979919434,2,0.25,1,,47.57377049180328,48.0,36.0,61.0,2902.0,4.811302721694138,16.19672131147541,16.0,11.0,22.0,988.0,3.118865563690039,5.114754098360656,6.0,2.0,8.0,312.0,1.2922636554477798,,,0.005462845758764707,0.10744539262810578,0.14675749911794483,1.3291964219625616,0.02167562840716697,0.16794314745173428
