Spot ID,track_id,Quality,X,Y,Z,T,Frame
206956,22,3.879081726,18.47105764,23.83464728,0,237,79
206003,22,5.797250748,19.56659606,23.80284743,0,198,66
207410,22,3.277061224,18.80674135,23.32209676,0,249,83
206642,22,5.798532963,18.77289584,23.42840836,0,228,76
206192,22,2.96618247,19.66518688,24.13846631,0,213,71
205429,22,2.102123737,18.91812653,23.71543854,0,177,59
205620,22,4.0878582,19.39412219,23.96391693,0,192,64
207604,22,3.808412313,18.53251708,23.08905316,0,252,84
205244,22,1.938696384,19.50468282,23.98199862,0,180,60
206460,22,3.491453886,19.46475753,23.92770625,0,219,73
207043,23,5.684933186,10.08483177,11.43443347,0,246,82
206210,23,6.802995205,10.08344524,11.41720902,0,216,72
207234,23,6.519025803,10.00312443,11.62718235,0,243,81
207938,23,2.712277174,10.41920529,11.62902868,0,264,88
205829,23,1.812042713,10.3819294,11.51534834,0,207,69
206475,23,5.403540611,10.21235036,11.35330375,0,222,74
206667,23,5.776024818,10.23806004,11.52733264,0,231,77
206027,23,1.918984771,10.35360182,11.5618163,0,204,68
206856,23,5.486483097,10.17341604,11.58999275,0,237,79
207432,23,7.546788692,10.00158441,11.42100383,0,258,86
207631,23,7.115325928,9.859963723,11.39211211,0,255,85
206925,23,4.909603596,10.23777383,11.4655482,0,234,78
205644,23,2.037915945,10.36108575,11.79053945,0,195,65
206298,23,5.304986954,10.17547045,11.40237138,0,210,70
206115,23,4.427327156,10.16655909,11.42229164,0,213,71
207842,23,3.066878796,10.30731858,11.8749374,0,267,89
205543,23,1.577183843,10.23961813,11.71896731,0,192,64
207140,23,4.262255669,10.12960546,11.5620887,0,240,80
207337,23,6.795133114,10.0310358,11.53614338,0,249,83
205928,23,1.552651882,10.36505031,11.72624894,0,198,66
205740,23,1.989742875,10.38045353,11.67858321,0,201,67
206764,23,5.179067612,10.15785704,11.47686757,0,225,75
206387,23,5.183761597,10.17795572,11.4607746,0,219,73
207539,23,6.396002769,10.01497131,11.48389836,0,252,84
206576,23,6.82696104,10.16603689,11.49296564,0,228,76
207736,23,6.979731083,10.03295824,11.53900635,0,261,87
